CYQ_006
Date:,2017/04/10
Time:,14:58:49
Type:,test20130709
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,r_knee,,,r_ankle,,,r_shoe up,,,r_shoe down,,,Gra
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
16,2443.931152,-1562.127075,429.288086,2590.254883,-1702.504272,277.390961,2685.560547,-1823.686768,269.623016,2684.262207,-1879.407349,267.673248,2455.977783,-1680.050415,1077.893677
17,2425.575684,-1540.982788,429.109222,2576.014404,-1680.121460,281.180969,2674.476807,-1799.941162,276.139069,2673.953369,-1855.794312,274.861450,2446.718018,-1669.228149,1076.237427
18,2407.193848,-1519.713867,428.458710,2561.486572,-1657.334106,284.211426,2663.228516,-1776.635376,280.955048,2663.137207,-1832.478271,279.563660,2437.512451,-1658.531982,1073.495483
19,2388.823975,-1498.308105,427.383087,2546.672852,-1634.098022,286.414032,2651.670410,-1753.613159,284.087738,2651.685791,-1809.337646,281.884705,2428.349609,-1647.968506,1069.653809
20,2370.475830,-1476.743652,425.907379,2531.572266,-1610.354980,287.726654,2639.715088,-1730.670288,285.551544,2639.565430,-1786.182739,281.927124,2419.224121,-1637.548828,1064.695190
21,2352.142578,-1455.005615,424.042358,2516.194824,-1586.049927,288.106293,2627.337891,-1707.579590,285.353973,2626.833008,-1762.782715,279.782318,2410.137451,-1627.283936,1058.597656
22,2333.816650,-1433.098755,421.799683,2500.560303,-1561.136597,287.530670,2614.556396,-1684.099243,283.496613,2613.598633,-1738.879028,275.538544,2401.100586,-1617.186890,1051.342407
23,2315.500000,-1411.054688,419.209473,2484.690186,-1535.578369,285.997131,2601.406982,-1659.981934,279.983154,2599.986328,-1714.201416,269.295319,2392.141846,-1607.274780,1042.931763
24,2297.207275,-1388.934937,416.335632,2468.600586,-1509.351685,283.526093,2587.930908,-1634.989868,274.832336,2586.106934,-1688.490234,261.174652,2383.312500,-1597.565063,1033.409058
25,2278.963867,-1366.831299,413.285034,2452.302246,-1482.454468,280.167786,2574.168213,-1608.913940,268.088776,2572.044922,-1661.522095,251.324036,2374.688477,-1588.064575,1022.872253
26,2260.808350,-1344.862549,410.206085,2435.806152,-1454.915649,276.009399,2560.154541,-1581.592896,259.828979,2557.856689,-1633.131592,239.913651,2366.361572,-1578.761108,1011.478882
27,2242.799072,-1323.168335,407.275238,2419.128174,-1426.801147,271.178345,2545.915771,-1552.933350,250.166229,2543.568115,-1603.228516,227.133041,2358.421387,-1569.622314,999.438660
28,2225.019775,-1301.897461,404.675049,2402.292236,-1398.214355,265.840149,2531.463623,-1522.926880,239.254303,2529.175049,-1571.807617,213.189865,2350.927490,-1560.601074,986.994995
