CYQ_002
Date:,2017/04/10
Time:,14:57:48
Type:,test20130709
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,r_knee,,,r_ankle,,,r_shoe up,,,r_shoe down,,,Gra
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
57,241.428986,371.166840,470.708466,225.522476,413.580994,218.228851,276.317352,503.359253,86.776199,317.433380,500.918396,50.907555,408.800079,505.696930,1055.756104
58,241.111664,369.052582,470.402649,225.394821,412.521973,218.088379,276.319336,503.352142,86.799187,317.430298,500.909088,50.934559,408.998901,505.527374,1055.249146
59,240.697861,366.340424,469.983978,225.231689,411.206970,217.892593,276.321106,503.349121,86.820457,317.427216,500.904572,50.961472,409.265839,505.297424,1054.572266
60,240.193909,363.109741,469.449799,225.039810,409.692780,217.638458,276.324005,503.353516,86.834137,317.424561,500.908020,50.983810,409.597839,505.010071,1053.729370
61,239.607315,359.458862,468.800629,224.827591,408.039001,217.324356,276.329041,503.367737,86.835426,317.421326,500.922394,50.997616,409.987885,504.672668,1052.725952
62,238.942230,355.475189,468.037384,224.601471,406.291321,216.948608,276.335144,503.392395,86.822830,317.414978,500.949799,51.000793,410.426331,504.294617,1051.564819
63,238.199295,351.223389,467.159302,224.363678,404.476410,216.508789,276.338501,503.426117,86.799110,317.402710,500.990204,50.994106,410.903137,503.886230,1050.244873
64,237.379944,346.746735,466.161865,224.112778,402.604034,216.002106,276.333191,503.465790,86.770821,317.382843,501.040344,50.980503,411.409729,503.457886,1048.761230
65,236.489655,342.075348,465.037262,223.845886,400.673279,215.426437,276.313049,503.506805,86.746864,317.355530,501.094299,50.962990,411.938721,503.020538,1047.105957
66,235.536804,337.235901,463.778931,223.560623,398.680481,214.781967,276.273743,503.543915,86.736565,317.323151,501.144684,50.943501,412.482117,502.586212,1045.271240
67,234.531036,332.256775,462.385559,223.256165,396.626373,214.072525,276.214111,503.572357,86.747681,317.290466,501.184845,50.923477,413.030457,502.168518,1043.251587
68,233.482208,327.167877,460.861877,222.933594,394.519043,213.304855,276.137177,503.588348,86.784309,317.262421,501.211029,50.904564,413.573273,501.781952,1041.045776
