CYQ_001
Date:,2017/04/10
Time:,14:57:41
Type:,test20130709
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,r_knee,,,r_ankle,,,r_shoe up,,,r_shoe down,,,Gra
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
367,237.466568,368.982971,462.997009,235.923965,431.554138,214.692566,295.407196,535.866760,87.815636,336.306152,532.671997,51.208389,421.876709,491.436279,1077.153564
368,236.285873,367.588989,462.418030,235.574600,431.019501,214.434494,295.385315,535.873779,87.814964,336.285736,532.689209,51.210712,422.025696,491.812622,1075.193115
369,234.790451,365.696075,461.636078,235.120804,430.274872,214.088120,295.349457,535.880737,87.820694,336.258026,532.707825,51.222103,422.240997,492.292511,1072.469727
370,233.045349,363.312561,460.654114,234.575806,429.307495,213.653702,295.296783,535.884888,87.837006,336.222626,532.724976,51.247593,422.528992,492.855560,1068.955078
371,231.137619,360.475220,459.483307,233.960999,428.109497,213.134491,295.225647,535.881592,87.868546,336.179474,532.736633,51.292553,422.894531,493.471680,1064.648071
372,229.158035,357.236115,458.135773,233.301956,426.676575,212.534042,295.136658,535.865112,87.919579,336.129913,532.737976,51.361301,423.340881,494.107971,1059.552490
373,227.189697,353.652649,456.619263,232.625534,425.010010,211.853256,295.033966,535.829895,87.992455,336.077301,532.724426,51.455193,423.866913,494.735260,1053.661499
374,225.301620,349.779999,454.934296,231.958679,423.119965,211.089539,294.925629,535.772583,88.085732,336.026886,532.693115,51.570801,424.461670,495.331879,1046.953857
375,223.544571,345.666260,453.072845,231.327301,421.029480,210.238907,294.823029,535.694214,88.192429,335.984497,532.644958,51.698856,425.101379,495.883179,1039.398804
376,221.949005,341.350555,451.017487,230.752319,418.776520,209.296936,294.738586,535.601318,88.299225,335.953644,532.585388,51.824612,425.751709,496.378021,1030.970459
377,220.527145,336.862518,448.740936,230.245544,416.409576,208.256470,294.682373,535.505371,88.388397,335.932922,532.523865,51.930069,426.374054,496.804565,1021.662109
378,219.277847,332.222046,446.208771,229.809631,413.977448,207.105133,294.658051,535.420471,88.442589,335.915863,532.472046,51.997131,426.931488,497.147766,1011.499878
379,218.192703,327.438904,443.385162,229.441544,411.517090,205.824310,294.661591,535.359314,88.449211,335.893341,532.440735,52.010788,427.394928,497.390137,1000.553101
380,217.262360,322.513641,440.238861,229.138184,409.045532,204.390701,294.685638,535.329102,88.402664,335.857391,532.436829,51.962646,427.748718,497.515076,988.940063
381,216.480164,317.440521,436.749573,228.901810,406.559082,202.783691,294.724945,535.328369,88.306480,335.804718,532.459595,51.854748,427.989319,497.511261,976.827209
382,215.841675,312.206512,432.917236,228.740753,404.037323,200.996704,294.777344,535.344543,88.176262,335.739563,532.498840,51.702080,428.117493,497.377136,964.420532
