ZHN_011
Date:,2017/04/10
Time:,14:36:26
Type:,test20130709
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,r_knee,,,r_ankle,,,r_shoe up,,,r_shoe down,,,Gra
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
32,-1076.554565,-1630.136230,495.224976,-1075.107422,-1577.505737,193.292023,-1080.962891,-1485.543823,88.591560,-1052.400879,-1454.556274,52.442902,-1170.414673,-1374.542725,1138.120117
33,-1073.534912,-1632.742432,494.440948,-1074.509644,-1577.798096,193.407242,-1081.129395,-1485.692261,88.846764,-1052.548096,-1454.634033,52.728325,-1161.556274,-1384.944946,1140.883545
34,-1070.609985,-1635.272461,494.178741,-1074.070190,-1578.285278,193.839890,-1081.310669,-1485.902710,89.156372,-1052.766479,-1454.777710,53.092934,-1152.756592,-1395.512573,1143.978882
35,-1067.782104,-1637.774780,494.439667,-1073.784546,-1578.901001,194.565018,-1081.499268,-1486.154175,89.498840,-1053.054810,-1454.982422,53.513027,-1143.966675,-1406.234863,1147.317017
36,-1065.076416,-1640.205566,495.132996,-1073.626831,-1579.542847,195.516678,-1081.684448,-1486.423462,89.853714,-1053.393433,-1455.231445,53.960384,-1135.146118,-1417.095215,1150.786743
37,-1062.518799,-1642.463989,496.122864,-1073.558960,-1580.112061,196.613632,-1081.849365,-1486.687012,90.205971,-1053.744019,-1455.497437,54.408806,-1126.267578,-1428.073975,1154.267578
38,-1060.123413,-1644.435913,497.269562,-1073.540405,-1580.538086,197.779587,-1081.972168,-1486.922852,90.548546,-1054.057495,-1455.748535,54.837631,-1117.318115,-1439.149414,1157.640381
39,-1057.890015,-1646.032959,498.453400,-1073.535278,-1580.785767,198.956390,-1082.028931,-1487.112549,90.882294,-1054.290405,-1455.958374,55.233444,-1108.294067,-1450.296387,1160.795654
40,-1055.807251,-1647.223511,499.586060,-1073.516724,-1580.847656,200.109726,-1081.996460,-1487.242065,91.213905,-1054.414429,-1456.110229,55.589951,-1099.194458,-1461.485352,1163.638428
41,-1053.862549,-1648.052856,500.613861,-1073.467041,-1580.733398,201.226257,-1081.855225,-1487.302979,91.552391,-1054.414917,-1456.195435,55.906918,-1090.016357,-1472.680054,1166.091064
42,-1052.046753,-1648.641235,501.514801,-1073.374756,-1580.467407,202.304840,-1081.594116,-1487.293701,91.906197,-1054.289307,-1456.211792,56.190990,-1080.754272,-1483.837769,1168.092773
43,-1050.345947,-1649.160645,502.289520,-1073.229858,-1580.095459,203.346497,-1081.214111,-1487.222900,92.283684,-1054.045776,-1456.165283,56.458336,-1071.400879,-1494.909790,1169.599243
44,-1048.723999,-1649.792603,502.948364,-1073.019531,-1579.689331,204.349274,-1080.728149,-1487.110352,92.696167,-1053.700195,-1456.070679,56.735844,-1061.947144,-1505.842773,1170.583130
45,-1047.113281,-1650.691406,503.500824,-1072.726807,-1579.338257,205.309174,-1080.154785,-1486.982422,93.159752,-1053.270508,-1455.948730,57.058113,-1052.384033,-1516.580811,1171.033813
46,-1045.422852,-1651.965576,503.952179,-1072.328491,-1579.126953,206.224258,-1079.508789,-1486.864502,93.694946,-1052.768188,-1455.820068,57.460258,-1042.701294,-1527.068481,1170.957764
47,-1043.554077,-1653.677856,504.304321,-1071.793701,-1579.114136,207.098206,-1078.798096,-1486.777466,94.324104,-1052.195557,-1455.700806,57.970856,-1032.887573,-1537.254272,1170.378784
48,-1041.414429,-1655.851685,504.556061,-1071.089233,-1579.324951,207.941238,-1078.026001,-1486.736816,95.066566,-1051.553467,-1455.603149,58.609627,-1022.931396,-1547.095581,1169.335693
49,-1038.929565,-1658.478638,504.703766,-1070.188721,-1579.759277,208.767334,-1077.195923,-1486.753174,95.934013,-1050.847778,-1455.537231,59.388092,-1012.823242,-1556.563477,1167.879395
50,-1036.055054,-1661.527222,504.744171,-1069.083374,-1580.402222,209.590897,-1076.314819,-1486.833008,96.928406,-1050.092773,-1455.511353,60.308743,-1002.555969,-1565.646362,1166.068481
51,-1032.782959,-1664.951660,504.679016,-1067.786377,-1581.232422,210.425980,-1075.397339,-1486.979980,98.042915,-1049.311035,-1455.531128,61.364662,-992.124939,-1574.355469,1163.963623
52,-1029.140015,-1668.701294,504.518494,-1066.331055,-1582.227661,211.287735,-1074.464600,-1487.195313,99.265686,-1048.528809,-1455.600220,62.543587,-981.527710,-1582.729736,1161.621460
53,-1025.177490,-1672.729370,504.282074,-1064.761108,-1583.369873,212.192978,-1073.539795,-1487.478394,100.585144,-1047.769653,-1455.722534,63.834232,-970.763672,-1590.838989,1159.089844
54,-1020.953674,-1676.998291,503.995850,-1063.117065,-1584.649292,213.158798,-1072.645630,-1487.831299,101.994110,-1047.051514,-1455.902588,65.231789,-959.832886,-1598.781372,1156.403931
55,-1016.512512,-1681.482666,503.686157,-1061.422852,-1586.064209,214.201370,-1071.799805,-1488.262451,103.493317,-1046.383423,-1456.145508,66.742035,-948.735474,-1606.674927,1153.586060
56,-1011.867615,-1686.169067,503.372711,-1059.678467,-1587.616821,215.336670,-1071.006104,-1488.784912,105.096573,-1045.760620,-1456.455200,68.383606,-937.473877,-1614.644653,1150.651611
57,-1006.996033,-1691.056396,503.066681,-1057.859009,-1589.310547,216.583481,-1070.244019,-1489.409302,106.836273,-1045.162476,-1456.834839,70.189667,-926.055542,-1622.809204,1147.616455
58,-1001.843689,-1696.156494,502.774994,-1055.917969,-1591.151245,217.967178,-1069.467896,-1490.142578,108.765182,-1044.552612,-1457.288818,72.210129,-914.493530,-1631.269043,1144.504272
59,-996.337158,-1701.496948,502.505463,-1053.793457,-1593.152222,219.521271,-1068.616577,-1490.996582,110.951897,-1043.884277,-1457.826294,74.511879,-902.804626,-1640.099365,1141.350830
60,-990.396545,-1707.125366,502.268677,-1051.415894,-1595.341064,221.284927,-1067.627686,-1491.998169,113.472046,-1043.106201,-1458.465454,77.173622,-891.004456,-1649.348145,1138.203613
61,-983.945496,-1713.110596,502.074585,-1048.717773,-1597.765625,223.295883,-1066.447632,-1493.192139,116.398399,-1042.170898,-1459.236572,80.276237,-879.102722,-1659.035645,1135.118530
62,-976.917908,-1719.540283,501.926178,-1045.643799,-1600.495850,225.582764,-1065.035278,-1494.636353,119.792664,-1041.042358,-1460.184814,83.893135,-867.098999,-1669.158447,1132.152954
