HLL_001
Date:,2017/04/11
Time:,09:58:11
Type:,test20130709
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,r_knee,,,r_ankle,,,r_shoe up,,,r_shoe down,,,Gra
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
64,297.337036,216.087753,426.695313,300.507965,334.217804,219.882294,348.478607,455.361908,98.471230,379.453308,467.325348,64.441498,431.528107,375.368500,1047.814453
65,297.214874,212.087967,424.886627,300.400665,332.021637,219.023514,348.596954,455.259735,98.366325,379.538208,467.248230,64.346527,431.999359,375.590851,1041.578369
66,296.966949,208.373001,422.609894,300.297668,330.056305,217.757080,348.755646,455.343414,97.827255,379.636200,467.289948,63.792835,432.476440,375.945343,1034.728638
67,296.619659,205.011536,419.797211,300.246002,328.356018,216.031372,348.981201,455.598999,96.890068,379.777283,467.436554,62.812237,432.954163,376.424072,1027.364380
68,296.216461,202.025787,416.429291,300.277008,326.914185,213.856689,349.278839,455.980194,95.663712,379.977936,467.658081,61.517235,433.431366,377.013153,1019.613037
69,295.814697,199.372604,412.560852,300.399170,325.672241,211.324463,349.625732,456.412201,94.317581,380.227661,467.911163,60.089424,433.905853,377.693726,1011.625549
70,295.476807,196.936752,408.333221,300.595825,324.521393,208.609467,349.980225,456.805603,93.045891,380.492859,468.145172,58.740894,434.370239,378.445496,1003.565369
71,295.252228,194.546051,403.965424,300.830200,323.323608,205.944550,350.306122,457.078705,92.014793,380.739197,468.312866,57.654385,434.808868,379.251923,995.594177
72,295.157410,192.015167,399.718292,301.063232,321.952423,203.565231,350.591339,457.180603,91.317474,380.952301,468.382660,56.931847,435.198883,380.102783,987.855469
73,295.171631,189.210602,395.835083,301.275940,320.338470,201.640717,350.844971,457.102325,90.963921,381.140533,468.345428,56.582546,435.516357,380.994049,980.461853
74,295.258789,186.107208,392.475891,301.478729,318.491364,200.226730,351.082123,456.869263,90.903694,381.323700,468.211243,56.549042,435.744873,381.927277,973.492065
75,295.397949,182.799606,389.676758,301.699860,316.486115,199.267426,351.314789,456.523956,91.058365,381.520508,468.000397,56.743626,435.882721,382.908020,966.999207
76,295.593262,179.460678,387.359039,301.965057,314.434204,198.638382,351.550598,456.111664,91.345146,381.740906,467.736481,57.074169,435.941650,383.943939,961.025696
77,295.858215,176.278519,385.381378,302.286346,312.457825,198.196976,351.792603,455.674469,91.688622,381.983765,467.444977,57.457111,435.938293,385.040955,955.618469
78,296.197662,173.409439,383.602692,302.663574,310.669373,197.818970,352.036987,455.250549,92.025764,382.237793,467.153015,57.824104,435.886902,386.197968,950.838867
79,296.600586,170.958618,381.931763,303.086853,309.154175,197.419998,352.272095,454.874054,92.309143,382.485046,466.887299,58.126545,435.799164,387.402100,946.766785
80,297.038147,168.981094,380.353058,303.537476,307.959412,196.963837,352.481964,454.571442,92.509789,382.707031,466.669830,58.337700,435.684784,388.627563,943.499878
81,297.462982,167.494949,378.924713,303.989990,307.094025,196.458725,352.652527,454.358429,92.617035,382.890137,466.514496,58.450016,435.551331,389.839630,941.148193
82,297.813599,166.500290,377.754547,304.415344,306.540771,195.946045,352.775909,454.240906,92.633385,383.027832,466.427490,58.467663,435.405273,390.999146,939.828979
83,298.022980,165.999268,376.968079,304.784637,306.274536,195.485275,352.851532,454.219208,92.566689,383.120361,466.410553,58.398357,435.253448,392.065887,939.662659
84,298.028809,166.013550,376.679626,305.074066,306.277893,195.138611,352.884949,454.290894,92.424980,383.173889,466.463409,58.248547,435.101288,393.000122,940.768860
85,297.782135,166.595276,376.975006,305.268372,306.549866,194.959579,352.886810,454.450531,92.216179,383.199402,466.584229,58.022812,434.948608,393.760864,943.260315
86,297.254059,167.829727,377.912506,305.362000,307.111084,194.991211,352.871552,454.686920,91.951729,383.210693,466.766968,57.727413,434.785065,394.301422,947.240173
87,296.439911,169.833389,379.540039,305.356049,308.007294,195.274750,352.853455,454.978455,91.653625,383.221039,466.997681,57.379936,434.586548,394.567841,952.801270
88,295.360107,172.751465,381.917450,305.252502,309.307922,195.864197,352.839447,455.285614,91.365547,383.237640,467.248901,57.025955,434.314453,394.503204,960.026123
89,294.057434,176.755737,385.132782,305.046082,311.097382,196.841202,352.819366,455.541321,91.168571,383.253662,467.471985,56.759567,433.920837,394.054138,968.982605
90,292.588074,182.041275,389.308990,304.716003,313.461609,198.328476,352.757202,455.639526,91.199982,383.240540,467.587097,56.743702,433.359741,393.176147,979.715698
91,291.007599,188.817642,394.601410,304.218140,316.472321,200.499435,352.586670,455.424713,91.670387,383.143982,467.474213,57.226677,432.598816,391.836639,992.236389
92,289.356415,197.288025,401.189728,303.481171,320.168945,203.581528,352.214722,454.689026,92.871986,382.887299,466.968597,58.549416,431.628296,390.015869,1006.509888
93,287.654419,207.612366,409.271149,302.411621,324.538940,207.851852,351.537994,453.183746,95.172295,382.386963,465.864166,61.136662,430.464600,387.708862,1022.448364
